,0
7803,1.0
7804,1.6
7805,1.6
7806,1.4
7807,1.4
7808,2.0
7809,2.0
7810,2.0
7811,2.0
7812,2.0
7813,2.0
7814,1.4
7815,2.0
7816,1.4
7817,1.8
7818,1.6
7819,2.0
7820,1.8
7821,1.0
7822,1.6
7823,1.8
7824,1.4
7825,1.4
7826,2.0
7827,2.0
7828,2.0
7829,1.4
7830,1.6
7831,1.8
7832,2.0
7833,2.0
7834,1.8
7835,1.0
7836,1.4
7837,2.0
7838,2.0
7839,1.0
7840,1.0
7841,1.4
7842,2.0
7843,2.0
7844,2.0
7845,1.4
7846,1.0
7847,1.8
7848,1.2
7849,1.4
7850,1.6
7851,1.0
7852,1.0
7853,1.6
7854,1.6
7855,1.0
7856,2.6
7857,6.6
7858,10.4
7859,15.4
7860,21.8
7861,28.2
7862,33.6
7863,39.0
7864,47.8
7865,54.8
7866,63.6
7867,72.6
7868,81.6
7869,90.0
7870,100.4
7871,110.0
7872,118.2
7873,126.2
7874,135.0
7875,144.4
7876,155.4
7877,163.0
7878,170.8
7879,178.2
7880,188.4
7881,195.6
7882,203.6
7883,214.0
7884,225.0
7885,237.0
7886,248.2
7887,258.0
7888,266.2
7889,279.2
7890,289.0
7891,301.0
7892,310.4
7893,320.8
7894,331.6
7895,338.8
7896,351.4
7897,355.8
7898,369.0
7899,382.0
7900,391.4
7901,399.8
7902,406.0
7903,412.0
7904,418.2
7905,425.4
7906,429.0
7907,439.0
7908,443.2
7909,446.4
7910,457.8
7911,463.0
7912,463.2
7913,468.4
7914,466.0
7915,475.8
7916,473.8
7917,480.6
7918,469.8
7919,474.4
7920,474.2
7921,477.6
7922,477.0
7923,471.4
7924,469.4
7925,469.6
7926,467.2
7927,468.4
7928,460.2
7929,460.2
7930,452.6
7931,445.2
7932,436.8
7933,434.4
7934,421.0
7935,421.0
7936,417.0
7937,415.6
7938,407.4
7939,396.4
7940,382.4
7941,379.0
7942,372.2
7943,353.0
7944,343.2
7945,340.4
7946,333.6
7947,321.6
7948,306.2
7949,295.2
7950,284.0
7951,273.0
7952,259.2
7953,250.2
7954,231.8
7955,218.6
7956,204.0
7957,193.2
7958,182.2
7959,172.2
7960,161.2
7961,154.2
7962,144.4
7963,136.2
7964,127.6
7965,119.0
7966,108.4
7967,97.4
7968,89.2
7969,81.2
7970,73.6
7971,66.2
7972,58.6
7973,52.8
7974,46.0
7975,36.2
7976,28.0
7977,23.0
7978,19.4
7979,15.4
7980,10.6
7981,7.2
7982,3.4
7983,2.0
7984,2.0
7985,2.0
7986,1.4
7987,2.0
7988,2.0
7989,2.0
7990,2.0
7991,2.0
7992,2.0
7993,1.4
7994,1.8
7995,1.6
7996,1.4
7997,2.0
7998,2.0
7999,2.0
8000,2.0
8001,1.4
8002,2.0
8003,2.0
8004,2.0
8005,2.0
8006,2.0
8007,2.0
8008,2.0
8009,2.0
8010,2.0
8011,2.0
8012,2.0
8013,2.0
8014,2.0
8015,2.0
8016,2.0
8017,2.0
8018,2.0
8019,2.0
8020,2.0
8021,2.0
8022,1.6
8023,2.0
8024,2.0
8025,2.0
8026,2.0
8027,2.0
8028,2.0
8029,2.0
8030,2.0
8031,2.0
8032,2.0
8033,2.0
8034,1.8
8035,1.6
8036,2.0
8037,2.0
8038,2.0
8039,2.0
8040,2.0
8041,2.0
8042,2.0
8043,1.8
8044,1.6
8045,2.0
8046,2.0
8047,2.0
8048,2.0
8049,1.6
8050,1.2
8051,2.0
8052,1.4
8053,2.0
8054,2.0
8055,1.6
8056,1.4
8057,1.8
8058,0.0
8059,0.0
8060,0.0
8061,0.0
8062,0.0
8063,0.0
8064,0.0
8065,0.0
8066,0.0
8067,0.0
8068,0.0
8069,0.0
8070,1.4
8071,1.4
8072,2.0
8073,2.0
8074,1.8
8075,1.6
8076,2.0
8077,2.0
8078,1.4
8079,1.4
8080,1.4
8081,2.0
8082,1.6
8083,1.0
8084,1.8
8085,1.4
8086,2.0
8087,1.8
8088,1.6
8089,1.4
8090,1.6
8091,2.0
8092,2.0
8093,1.0
8094,1.2
8095,1.4
8096,1.6
8097,1.8
8098,2.0
8099,2.0
8100,2.0
8101,2.0
8102,2.0
8103,2.0
8104,2.0
8105,2.0
8106,2.0
8107,1.6
8108,1.6
8109,2.0
8110,2.0
8111,2.0
8112,1.6
8113,1.6
8114,1.6
8115,1.4
8116,1.8
8117,1.6
8118,1.8
8119,1.6
8120,1.0
8121,1.2
8122,2.0
8123,1.0
8124,1.0
8125,2.0
8126,2.0
8127,2.0
8128,2.0
8129,1.2
8130,1.6
8131,2.0
8132,1.4
8133,1.4
8134,1.2
8135,1.2
8136,2.0
8137,2.0
8138,2.0
8139,2.0
8140,1.4
8141,1.4
8142,1.6
8143,1.6
8144,2.4
8145,6.2
8146,10.6
8147,15.8
8148,21.2
8149,27.4
8150,34.4
8151,41.2
8152,48.2
8153,55.6
8154,64.6
8155,71.4
8156,81.0
8157,89.6
8158,98.4
8159,108.6
8160,116.0
8161,123.4
8162,134.0
8163,144.2
8164,151.2
8165,159.6
8166,167.2
8167,175.2
8168,181.8
8169,190.2
8170,199.4
8171,208.8
8172,217.8
8173,232.4
8174,242.8
8175,252.2
8176,265.6
8177,274.6
8178,286.6
8179,296.8
8180,307.8
8181,309.8
8182,324.2
8183,331.8
8184,344.2
8185,354.4
8186,357.8
8187,373.6
8188,383.2
8189,388.8
8190,398.4
8191,405.4
8192,408.8
8193,418.4
8194,426.2
8195,432.2
8196,433.8
8197,437.2
8198,439.0
8199,448.6
8200,449.4
8201,456.0
8202,457.6
8203,458.0
8204,460.6
8205,459.6
8206,457.0
8207,462.0
8208,468.0
8209,442.4
8210,446.6
8211,450.6
8212,463.4
8213,447.2
8214,438.8
8215,432.2
8216,452.6
8217,446.2
8218,431.2
8219,412.8
8220,414.2
8221,388.8
8222,401.6
8223,410.4
8224,390.6
8225,362.8
8226,360.8
8227,365.2
8228,369.6
8229,372.8
8230,358.4
8231,344.8
8232,341.4
8233,329.0
8234,318.0
8235,303.8
8236,296.6
8237,287.8
8238,277.4
8239,261.2
8240,250.4
8241,239.2
8242,225.4
8243,221.0
8244,213.8
8245,198.6
8246,187.6
8247,176.6
8248,162.6
8249,154.8
8250,147.8
8251,134.4
8252,123.8
8253,113.0
8254,104.4
8255,94.2
8256,87.6
8257,78.6
8258,69.0
8259,60.6
8260,53.8
8261,47.6
8262,41.0
8263,33.8
8264,28.2
8265,23.6
8266,19.6
8267,14.8
8268,9.8
8269,6.4
8270,3.0
8271,2.0
8272,2.0
8273,2.0
8274,2.0
8275,2.0
8276,2.0
8277,2.0
8278,2.0
8279,2.0
8280,2.0
8281,2.0
8282,2.0
8283,2.0
8284,2.0
8285,2.0
8286,2.0
8287,2.4
8288,2.0
8289,2.0
8290,2.0
8291,2.0
8292,2.6
8293,2.0
8294,2.0
8295,2.0
8296,2.0
8297,2.0
8298,2.0
8299,2.0
8300,2.0
8301,2.0
8302,2.0
8303,2.0
8304,2.0
8305,2.0
8306,2.4
8307,2.2
8308,2.0
8309,2.0
8310,2.0
8311,2.0
8312,2.0
8313,2.0
8314,2.0
8315,2.0
8316,2.0
8317,2.0
8318,2.0
8319,2.0
8320,2.0
8321,2.0
8322,2.6
8323,2.2
8324,2.0
8325,2.0
8326,2.0
8327,2.0
8328,2.0
8329,2.0
8330,2.0
8331,2.0
8332,2.0
8333,2.0
8334,2.0
8335,2.0
8336,2.0
8337,2.0
8338,2.0
8339,2.0
8340,2.0
8341,2.0
8342,2.0
8343,2.0
8344,2.0
8345,2.0
8346,0.0
8347,0.0
8348,0.0
8349,0.0
8350,0.0
8351,0.0
8352,0.0
8353,0.0
8354,0.0
8355,0.0
8356,0.0
8357,0.0
8358,2.0
8359,2.0
8360,2.0
8361,2.0
8362,2.4
8363,2.2
8364,2.0
8365,2.0
8366,2.0
8367,2.0
8368,2.0
8369,2.0
8370,2.0
8371,2.0
8372,2.0
8373,2.0
8374,2.0
8375,2.0
8376,2.0
8377,2.0
8378,2.0
8379,2.0
8380,2.0
8381,2.0
8382,2.0
8383,2.0
8384,2.0
8385,2.0
8386,2.0
8387,2.0
8388,2.0
8389,2.0
8390,2.0
8391,2.0
8392,2.0
8393,2.0
8394,2.6
8395,2.0
8396,2.0
8397,2.0
8398,2.0
8399,2.0
8400,2.0
8401,2.0
8402,1.4
8403,2.0
8404,2.0
8405,2.0
8406,2.0
8407,1.4
8408,2.0
8409,2.0
8410,2.0
8411,2.0
8412,2.0
8413,2.0
8414,2.0
8415,2.0
8416,1.8
8417,1.6
8418,2.0
8419,2.0
8420,2.0
8421,2.0
8422,2.0
8423,2.0
8424,2.0
8425,2.0
8426,2.0
8427,2.0
8428,2.0
8429,2.0
8430,2.0
8431,2.0
8432,4.2
8433,7.4
8434,12.4
8435,17.6
8436,23.2
8437,29.2
8438,34.4
8439,41.8
8440,49.8
8441,57.6
8442,66.4
8443,74.8
8444,84.6
8445,89.6
8446,98.0
8447,100.4
8448,106.0
8449,115.0
8450,114.8
8451,117.4
8452,128.6
8453,148.4
8454,162.0
8455,170.2
8456,179.6
8457,186.4
8458,197.2
8459,206.0
8460,214.8
8461,216.6
8462,232.6
8463,243.6
8464,255.0
8465,265.2
8466,276.6
8467,289.6
8468,300.8
8469,307.0
8470,313.8
8471,324.0
8472,328.4
8473,331.8
8474,343.8
8475,352.6
8476,368.8
8477,370.8
8478,370.0
8479,384.0
8480,389.0
8481,380.8
8482,383.2
8483,397.6
8484,408.0
8485,412.8
8486,423.6
8487,429.0
8488,431.6
8489,430.0
8490,428.0
8491,420.0
8492,437.8
8493,447.4
8494,444.2
8495,430.8
8496,448.0
8497,441.8
8498,446.2
8499,443.6
8500,436.0
8501,430.2
8502,432.8
8503,434.0
8504,439.4
8505,431.4
8506,427.8
8507,418.4
8508,415.2
8509,413.4
8510,409.6
8511,403.0
8512,391.0
8513,385.4
8514,377.8
8515,370.8
8516,364.2
8517,359.8
8518,353.0
8519,340.2
8520,331.6
8521,321.2
8522,307.0
8523,297.4
8524,290.0
8525,281.2
8526,266.8
8527,258.0
8528,247.6
8529,237.2
8530,225.2
8531,211.6
8532,199.2
8533,188.4
8534,178.4
8535,168.4
8536,161.2
8537,150.8
8538,142.6
8539,132.0
8540,123.4
8541,113.6
8542,103.8
8543,95.6
8544,87.4
8545,79.2
8546,71.8
8547,64.2
8548,56.0
8549,49.8
8550,44.0
8551,34.8
8552,29.0
8553,23.8
8554,20.4
8555,15.6
8556,11.4
8557,7.4
8558,4.2
8559,2.0
8560,2.0
8561,2.0
8562,1.2
8563,1.0
8564,1.4
8565,2.0
8566,2.0
8567,1.0
8568,1.0
8569,1.6
8570,1.2
8571,2.0
8572,2.0
8573,2.0
8574,2.0
8575,1.8
8576,1.6
8577,1.4
8578,2.0
8579,1.4
8580,1.2
8581,1.6
8582,1.0
8583,1.8
8584,1.0
8585,1.2
8586,2.0
8587,2.0
8588,1.2
8589,1.4
8590,2.0
8591,2.0
8592,2.0
8593,1.4
8594,1.4
8595,1.4
8596,1.4
8597,1.0
8598,1.8
8599,2.0
8600,1.4
8601,2.0
8602,2.0
8603,1.8
8604,1.6
8605,1.0
8606,1.0
8607,1.4
8608,1.8
8609,1.0
8610,1.0
8611,1.0
8612,1.0
8613,1.0
8614,1.0
8615,1.4
8616,1.4
8617,2.0
8618,2.0
8619,2.0
8620,2.0
8621,2.0
8622,1.6
8623,1.6
8624,1.6
8625,2.0
8626,1.2
8627,1.0
8628,1.6
8629,1.0
8630,1.0
8631,1.0
8632,1.0
8633,1.0
8634,0.0
8635,0.0
8636,0.0
8637,0.0
8638,0.0
8639,0.0
8640,0.0
8641,0.0
8642,0.0
8643,0.0
8644,0.0
8645,0.0
8646,1.0
8647,1.4
8648,1.8
8649,1.6
8650,1.0
8651,1.8
8652,2.0
8653,2.0
8654,1.8
8655,1.6
8656,2.0
8657,1.4
8658,2.0
8659,1.6
8660,1.0
8661,1.2
8662,2.0
8663,2.0
8664,1.8
8665,1.6
8666,1.6
8667,1.8
8668,2.0
8669,1.4
8670,1.8
8671,1.0
8672,1.6
8673,1.6
8674,1.0
8675,1.4
8676,2.0
8677,2.0
8678,2.0
8679,2.0
8680,2.0
8681,2.0
8682,2.0
8683,2.0
8684,2.0
8685,1.8
8686,1.6
8687,2.0
8688,2.0
8689,2.0
8690,2.0
8691,2.0
8692,2.0
8693,2.0
8694,2.0
8695,1.2
8696,1.6
8697,2.0
8698,2.0
8699,2.0
8700,1.2
8701,1.6
8702,2.0
8703,2.0
8704,1.6
8705,1.8
8706,1.0
8707,1.0
8708,1.0
8709,1.6
8710,1.2
8711,1.0
8712,1.2
8713,2.0
8714,1.4
8715,2.0
8716,2.0
8717,2.0
8718,2.0
8719,1.6
8720,1.8
8721,5.6
8722,10.4
8723,14.8
8724,20.0
8725,26.4
8726,32.6
8727,37.4
8728,45.8
8729,53.8
8730,60.0
8731,70.2
8732,77.2
8733,85.0
8734,94.2
8735,101.0
8736,109.4
8737,118.2
8738,126.2
8739,134.6
8740,141.8
8741,150.8
8742,158.8
8743,167.8
8744,176.6
8745,188.4
8746,198.0
8747,209.8
8748,218.2
8749,229.8
8750,239.8
8751,248.8
8752,260.8
8753,269.2
8754,281.0
8755,292.0
8756,303.2
8757,311.4
8758,321.4
8759,331.4
8760,343.4
8761,352.4
8762,359.6
8763,367.8
8764,375.6
8765,382.0
8766,389.2
8767,395.2
8768,404.6
8769,410.2
8770,417.8
8771,423.2
8772,429.0
8773,435.2
8774,441.6
8775,446.6
8776,448.8
8777,453.0
8778,458.2
8779,460.0
8780,459.8
8781,460.6
8782,463.4
8783,460.8
8784,466.0
8785,463.4
8786,462.2
8787,463.0
8788,459.6
8789,456.8
8790,452.8
8791,449.4
8792,447.0
8793,444.4
8794,438.4
8795,430.6
8796,426.8
8797,423.2
8798,416.8
8799,409.4
8800,401.8
8801,391.6
8802,381.8
8803,375.8
8804,371.0
8805,363.2
8806,355.6
8807,347.0
8808,340.0
8809,323.2
8810,311.6
8811,303.2
8812,294.6
8813,286.2
8814,279.2
8815,266.2
8816,256.2
8817,244.0
8818,229.8
8819,219.4
8820,210.6
8821,199.8
8822,191.4
8823,178.6
8824,165.4
8825,153.6
8826,140.4
8827,133.2
8828,124.8
8829,116.0
8830,108.0
8831,99.2
8832,91.6
8833,82.6
8834,74.4
8835,67.2
8836,59.4
8837,52.0
8838,45.2
8839,33.2
8840,28.0
8841,24.0
8842,19.4
8843,15.0
8844,10.8
8845,6.6
8846,2.8
8847,2.0
8848,2.0
8849,2.0
8850,2.0
8851,2.0
8852,2.0
8853,2.0
8854,2.0
8855,2.0
8856,2.0
8857,2.0
8858,2.0
8859,2.0
8860,2.0
8861,2.0
8862,2.0
8863,2.0
8864,2.0
8865,1.8
8866,1.6
8867,2.0
8868,2.0
8869,2.0
8870,2.0
8871,2.0
8872,2.0
8873,2.0
8874,2.0
8875,2.0
8876,2.0
8877,2.0
8878,2.0
8879,2.0
8880,2.0
8881,2.0
8882,2.0
8883,2.0
8884,2.0
8885,2.0
8886,2.0
8887,2.0
8888,2.0
8889,2.0
8890,2.0
8891,2.0
8892,1.6
8893,1.6
8894,1.0
8895,1.4
8896,1.2
8897,1.4
8898,2.0
8899,1.4
8900,1.0
8901,1.8
8902,2.0
8903,1.2
8904,1.6
8905,1.6
8906,1.0
8907,1.0
8908,1.0
8909,1.0
8910,1.0
8911,1.6
8912,1.0
8913,1.0
8914,1.0
8915,1.0
8916,1.0
8917,1.0
8918,1.4
8919,1.2
8920,1.6
8921,1.0
8922,0.0
8923,0.0
8924,0.0
8925,0.0
8926,0.0
8927,0.0
8928,0.0
8929,0.0
8930,0.0
8931,0.0
8932,0.0
8933,0.2
8934,1.0
8935,1.0
8936,1.0
8937,1.2
8938,1.4
8939,2.0
8940,1.8
8941,1.0
8942,2.0
8943,1.4
8944,2.0
8945,2.0
8946,1.8
8947,1.6
8948,1.6
8949,1.6
8950,1.0
8951,2.0
8952,1.2
8953,1.0
8954,2.0
8955,1.4
8956,1.4
8957,1.4
8958,1.2
8959,1.0
8960,1.4
8961,2.0
8962,1.4
8963,1.4
8964,1.2
8965,1.0
8966,1.6
8967,1.2
8968,2.0
8969,1.0
8970,1.0
8971,1.6
8972,1.0
8973,1.6
8974,2.0
8975,1.2
8976,1.6
8977,1.4
8978,1.2
8979,1.0
8980,1.2
8981,2.0
8982,2.0
8983,2.0
8984,1.4
8985,2.0
8986,2.0
8987,1.6
8988,1.6
8989,2.0
8990,1.4
8991,2.0
8992,2.0
8993,1.4
8994,2.0
8995,1.2
8996,1.6
8997,2.0
8998,1.4
8999,1.6
9000,1.6
9001,1.0
9002,1.0
9003,1.6
9004,2.0
9005,2.0
9006,2.0
9007,2.0
9008,2.0
9009,2.0
9010,3.8
9011,6.6
9012,8.0
9013,10.8
9014,15.2
9015,20.8
9016,25.8
9017,30.0
9018,36.0
9019,43.6
9020,48.2
9021,54.6
9022,65.2
9023,76.4
9024,88.0
9025,101.8
9026,108.4
9027,109.4
9028,114.4
9029,128.2
9030,131.8
9031,138.8
9032,142.0
9033,152.8
9034,158.0
9035,159.4
9036,164.4
9037,167.0
9038,171.0
9039,182.6
9040,213.0
9041,239.4
9042,277.6
9043,173.2
9044,342.8
9045,311.2
9046,339.2
9047,373.4
9048,324.4
9049,294.0
9050,283.4
9051,350.8
9052,383.4
9053,407.4
9054,408.6
9055,400.6
9056,347.6
9057,423.2
9058,430.6
9059,434.0
9060,431.0
9061,437.4
9062,444.4
9063,445.8
9064,448.0
9065,451.0
9066,455.2
9067,455.8
9068,460.4
9069,460.6
9070,458.4
9071,462.2
9072,458.8
9073,461.4
9074,458.6
9075,453.0
9076,452.0
9077,447.2
9078,443.4
9079,442.2
9080,441.0
9081,436.8
9082,430.4
9083,428.4
9084,423.8
9085,421.4
9086,418.0
9087,410.4
9088,400.8
9089,395.0
9090,382.8
9091,378.0
9092,375.8
9093,370.4
9094,362.4
9095,343.6
9096,342.0
9097,328.2
9098,319.8
9099,309.0
9100,300.2
9101,292.2
9102,278.8
9103,269.8
9104,258.8
9105,247.6
9106,237.4
9107,226.8
9108,215.0
9109,207.0
9110,191.8
9111,183.6
9112,174.4
9113,164.4
9114,154.2
9115,144.2
9116,134.2
9117,123.6
9118,112.0
9119,103.2
9120,94.8
9121,86.0
9122,77.2
9123,69.0
9124,61.4
9125,53.2
9126,45.4
9127,33.2
9128,25.6
9129,21.8
9130,17.6
9131,13.8
9132,9.8
9133,6.2
9134,3.2
9135,2.0
9136,2.0
9137,2.0
9138,2.0
9139,2.0
9140,2.0
9141,2.0
9142,2.0
9143,2.0
9144,2.0
9145,2.0
9146,2.0
9147,1.2
9148,2.0
9149,2.0
9150,2.0
9151,2.0
9152,2.0
9153,2.0
9154,1.6
9155,1.6
9156,1.6
9157,2.0
9158,2.0
9159,1.6
9160,1.0
9161,1.0
9162,2.0
9163,2.0
9164,1.6
9165,2.0
9166,2.0
9167,1.4
9168,2.0
9169,2.0
9170,1.2
9171,1.4
9172,1.0
9173,1.2
9174,2.0
9175,1.2
9176,1.6
9177,1.4
9178,2.0
9179,2.0
9180,1.0
9181,1.0
9182,1.0
9183,1.0
9184,1.6
9185,1.6
9186,1.0
9187,1.0
9188,1.8
9189,1.4
9190,1.8
9191,1.4
9192,1.4
9193,1.4
9194,1.8
9195,1.0
9196,1.4
9197,1.4
9198,2.0
9199,2.0
9200,1.8
9201,1.0
9202,1.0
9203,1.0
9204,1.6
9205,1.0
9206,1.8
9207,2.0
9208,2.0
9209,1.6
9210,0.0
9211,0.0
9212,0.0
9213,0.0
9214,0.0
9215,0.0
9216,0.0
9217,0.0
9218,0.0
9219,0.0
9220,0.0
9221,0.4
9222,2.0
9223,1.6
9224,1.0
9225,1.6
9226,1.0
9227,1.8
9228,1.4
9229,2.0
9230,2.0
9231,2.0
9232,2.0
9233,2.0
9234,2.0
9235,2.0
9236,1.8
9237,1.6
9238,2.0
9239,1.4
9240,2.0
9241,1.6
9242,1.0
9243,1.0
9244,1.0
9245,1.0
9246,1.8
9247,2.0
9248,1.4
9249,1.4
9250,1.4
9251,1.0
9252,1.0
9253,1.0
9254,1.4
9255,2.0
9256,1.4
9257,1.8
9258,2.0
9259,1.4
9260,1.0
9261,1.0
9262,1.0
9263,1.0
9264,1.0
9265,1.0
9266,1.6
9267,1.4
9268,2.0
9269,1.4
9270,1.2
9271,1.4
9272,1.0
9273,1.0
9274,1.6
9275,1.2
9276,2.0
9277,1.4
9278,2.0
9279,2.0
9280,2.0
9281,2.0
9282,1.2
9283,1.0
9284,1.6
9285,1.0
9286,1.0
9287,1.0
9288,1.6
9289,1.4
9290,1.8
9291,1.6
9292,2.0
9293,2.0
9294,1.2
9295,1.4
9296,2.4
9297,4.8
9298,9.8
9299,14.6
9300,20.0
9301,25.6
9302,31.4
9303,38.2
9304,44.8
9305,52.6
9306,59.2
9307,68.0
9308,76.6
9309,84.0
9310,92.4
9311,100.4
9312,108.6
9313,114.6
9314,123.0
9315,132.4
9316,138.0
9317,145.8
9318,153.6
9319,163.6
9320,172.8
9321,184.0
9322,194.4
9323,204.8
9324,215.6
9325,226.2
9326,236.8
9327,247.2
9328,258.2
9329,268.8
9330,279.0
9331,290.4
9332,325.4
9333,321.6
9334,317.8
9335,323.4
9336,333.6
9337,345.0
9338,353.0
9339,361.0
9340,373.0
9341,380.4
9342,389.2
9343,397.4
9344,402.6
9345,410.0
9346,416.0
9347,420.0
9348,429.2
9349,431.8
9350,438.4
9351,439.2
9352,443.6
9353,447.2
9354,450.0
9355,453.2
9356,456.2
9357,457.2
9358,460.0
9359,457.8
9360,458.8
9361,459.4
9362,453.8
9363,449.8
9364,455.4
9365,452.6
9366,450.2
9367,445.8
9368,443.4
9369,441.4
9370,438.4
9371,432.0
9372,418.8
9373,413.0
9374,417.0
9375,413.8
9376,404.0
9377,392.8
9378,386.0
9379,376.6
9380,368.6
9381,359.6
9382,353.4
9383,342.2
9384,334.8
9385,327.8
9386,317.2
9387,309.4
9388,302.4
9389,287.6
9390,275.2
9391,263.8
9392,251.0
9393,241.0
9394,229.0
9395,219.2
9396,203.6
9397,186.0
9398,177.2
9399,166.6
9400,159.0
9401,153.0
9402,147.4
9403,139.8
9404,127.0
9405,117.8
9406,111.8
9407,103.0
9408,95.2
9409,86.4
9410,78.6
9411,69.4
9412,60.8
9413,53.8
9414,47.8
9415,33.2
9416,29.4
9417,24.0
9418,20.0
9419,15.8
9420,10.8
9421,6.8
9422,3.4
9423,2.0
9424,1.2
9425,1.8
9426,2.0
9427,2.0
9428,2.0
9429,1.0
9430,1.8
9431,2.0
9432,1.4
9433,2.0
9434,1.6
9435,1.2
9436,1.4
9437,2.0
9438,2.0
9439,2.0
9440,2.0
9441,1.4
9442,1.6
9443,1.0
9444,2.0
9445,1.4
9446,1.2
9447,2.0
9448,1.8
9449,1.0
9450,1.2
9451,1.4
9452,1.2
9453,1.4
9454,1.0
9455,1.8
9456,2.0
9457,1.2
9458,1.0
9459,1.4
9460,1.8
9461,1.0
9462,1.0
9463,1.0
9464,1.0
9465,1.2
9466,2.0
9467,1.2
9468,1.4
9469,2.0
9470,2.0
9471,1.6
9472,1.2
9473,2.0
9474,1.0
9475,1.0
9476,1.0
9477,1.0
9478,1.0
9479,1.0
9480,1.0
9481,1.0
9482,1.6
9483,1.2
9484,1.4
9485,1.0
9486,1.2
9487,1.4
9488,1.0
9489,1.2
9490,1.4
9491,1.4
9492,1.2
9493,1.0
9494,1.0
9495,1.0
9496,1.2
9497,1.6
9498,0.0
9499,0.0
9500,0.0
9501,0.0
9502,0.0
9503,0.0
9504,0.0
9505,0.0
9506,0.0
9507,0.0
9508,0.0
9509,0.2
9510,2.0
9511,1.4
9512,1.4
9513,1.4
9514,1.4
9515,1.4
9516,1.6
9517,1.8
9518,2.0
9519,1.6
9520,1.2
9521,2.0
9522,2.0
9523,2.0
9524,2.0
9525,2.0
9526,1.4
9527,2.0
9528,2.0
9529,2.0
9530,2.0
9531,2.0
9532,2.0
9533,2.0
9534,1.6
9535,1.6
9536,1.6
9537,1.6
9538,1.8
9539,2.0
9540,1.0
9541,1.8
9542,2.0
9543,1.6
9544,1.8
9545,2.0
9546,1.0
9547,1.0
9548,1.0
9549,1.0
9550,1.6
9551,1.6
9552,1.0
9553,2.0
9554,2.0
9555,2.0
9556,2.0
9557,1.2
9558,1.4
9559,1.2
9560,1.0
9561,1.8
9562,1.0
9563,2.0
9564,2.0
9565,1.4
9566,1.2
9567,1.4
9568,1.0
9569,1.0
9570,1.0
9571,1.0
9572,1.0
9573,1.0
9574,1.0
9575,1.0
9576,1.0
9577,1.6
9578,1.6
9579,1.8
9580,1.0
9581,1.8
9582,1.0
9583,1.6
9584,1.8
9585,4.2
9586,9.6
9587,14.2
9588,19.0
9589,24.8
9590,30.8
9591,37.8
9592,44.0
9593,51.4
9594,57.8
9595,67.0
9596,75.2
9597,84.6
9598,92.8
9599,99.8
9600,106.6
9601,115.2
9602,122.4
9603,130.8
9604,138.6
9605,145.4
9606,151.4
9607,160.0
9608,170.0
9609,180.4
9610,189.8
9611,199.8
9612,208.4
9613,220.2
9614,231.6
9615,240.8
9616,250.4
9617,262.2
9618,273.4
9619,282.6
9620,293.6
9621,302.4
9622,313.6
9623,322.4
9624,332.8
9625,343.2
9626,351.6
9627,360.0
9628,368.2
9629,377.2
9630,384.6
9631,391.6
9632,395.8
9633,405.2
9634,411.0
9635,416.0
9636,421.0
9637,427.2
9638,432.0
9639,436.2
9640,438.8
9641,443.2
9642,445.4
9643,446.4
9644,448.4
9645,449.6
9646,449.4
9647,447.4
9648,450.0
9649,447.4
9650,450.4
9651,451.2
9652,448.2
9653,441.4
9654,438.4
9655,443.0
9656,438.2
9657,432.2
9658,429.0
9659,423.0
9660,419.2
9661,414.6
9662,404.4
9663,403.6
9664,397.6
9665,389.6
9666,380.0
9667,372.4
9668,364.2
9669,354.4
9670,344.8
9671,335.8
9672,328.4
9673,318.8
9674,307.8
9675,295.6
9676,288.8
9677,280.2
9678,269.0
9679,254.4
9680,245.4
9681,236.6
9682,227.0
9683,217.6
9684,205.4
9685,193.4
9686,184.0
9687,170.4
9688,162.8
9689,154.0
9690,145.0
9691,134.0
9692,125.4
9693,114.2
9694,105.2
9695,96.6
9696,87.8
9697,80.8
9698,72.6
9699,61.6
9700,49.6
9701,49.6
9702,42.4
9703,27.6
9704,24.6
9705,22.2
9706,17.8
9707,13.4
9708,7.6
9709,3.8
9710,2.0
9711,2.0
9712,2.0
9713,2.0
9714,2.0
9715,2.0
9716,2.0
9717,2.0
9718,2.0
9719,2.0
9720,2.0
9721,2.0
9722,2.0
9723,1.6
9724,1.8
9725,2.0
9726,1.2
9727,2.0
9728,2.0
9729,2.0
9730,2.0
9731,2.0
9732,2.0
9733,2.0
9734,2.0
9735,2.0
9736,2.0
9737,2.0
9738,2.0
9739,2.0
9740,2.0
9741,2.0
9742,2.0
9743,2.0
9744,2.0
9745,2.0
9746,2.0
9747,2.0
9748,2.0
9749,2.0
9750,2.0
9751,2.0
9752,2.0
9753,2.0
9754,2.0
9755,2.0
9756,2.0
9757,2.0
9758,2.0
9759,2.0
9760,2.0
9761,2.0
9762,2.0
9763,2.0
9764,2.0
9765,2.6
9766,2.0
9767,2.0
9768,2.0
9769,2.0
9770,2.6
9771,2.0
9772,2.0
9773,2.0
9774,2.0
9775,2.0
9776,2.0
9777,2.0
9778,2.0
9779,2.0
9780,2.0
9781,2.0
9782,2.0
9783,2.0
9784,2.0
9785,1.2
9786,0.0
9787,0.0
9788,0.0
9789,0.0
9790,0.0
9791,0.0
9792,0.0
9793,0.0
9794,0.0
9795,0.0
9796,0.0
9797,0.8
9798,2.0
9799,2.0
9800,2.0
9801,2.0
